coordinate,coordinate_var,hour,minute,day,day_new,week_num,idx,no_movement_5min,no_movement_15min
60.81600952,x,8,52,1,Tue,0.0,0,0.0,0.0
21.0925674,x,8,53,1,Tue,0.0,1,0.0,0.0
10.619999999999997,x,9,57,1,Tue,0.0,2,0.0,0.0
29.7364349,x,9,58,1,Tue,0.0,3,0.0,0.0
3.4299999999999997,x,10,11,1,Tue,0.0,4,0.0,0.0
29.949419,x,10,12,1,Tue,0.0,5,0.0,0.0
10.619999999999997,x,10,15,1,Tue,0.0,6,0.0,0.0
19.83263,x,10,16,1,Tue,0.0,7,0.0,0.0
9.166435200000002,x,10,17,1,Tue,0.0,8,0.0,0.0
3.4299999999999997,x,10,28,1,Tue,0.0,9,0.0,0.0
7.071914700000001,x,10,29,1,Tue,0.0,10,0.0,0.0
20.802549999999997,x,10,30,1,Tue,0.0,11,0.0,0.0
10.619999999999997,x,11,7,1,Tue,0.0,12,0.0,0.0
32.25566,x,11,8,1,Tue,0.0,13,0.0,0.0
46.730019,x,11,40,1,Tue,0.0,14,0.0,0.0
35.058321,x,11,41,1,Tue,0.0,15,0.0,0.0
10.619999999999997,x,11,43,1,Tue,0.0,16,0.0,0.0
36.250267,x,11,44,1,Tue,0.0,17,0.0,0.0
32.91001,x,11,45,1,Tue,0.0,18,0.0,0.0
36.2021656,x,11,46,1,Tue,0.0,19,0.0,0.0
10.619999999999997,x,12,5,1,Tue,0.0,20,0.0,0.0
20.5675278,x,12,6,1,Tue,0.0,21,0.0,0.0
60.512516,x,12,7,1,Tue,0.0,22,1.0,1.0
61.1599617,x,12,37,1,Tue,0.0,23,0.0,0.0
29.4572926,x,12,38,1,Tue,0.0,24,0.0,0.0
10.619999999999997,x,14,9,1,Tue,0.0,25,0.0,0.0
19.7300034,x,14,11,1,Tue,0.0,26,0.0,0.0
10.619999999999997,x,14,54,1,Tue,0.0,27,0.0,0.0
27.6265564,x,14,55,1,Tue,0.0,28,0.0,0.0
40.1400146,x,14,56,1,Tue,0.0,29,0.0,0.0
37.6965046,x,14,57,1,Tue,0.0,30,0.0,0.0
10.619999999999997,x,17,4,1,Tue,0.0,31,0.0,0.0
28.2291183,x,17,5,1,Tue,0.0,32,0.0,0.0
61.21083069,x,8,52,2,Wed,0.0,33,0.0,0.0
25.3238621,x,8,53,2,Wed,0.0,34,0.0,0.0
10.619999999999997,x,9,56,2,Wed,0.0,35,0.0,0.0
24.8471622,x,9,57,2,Wed,0.0,36,0.0,0.0
45.980015,x,10,1,2,Wed,0.0,37,0.0,0.0
19.299529999999997,x,10,2,2,Wed,0.0,38,0.0,0.0
10.619999999999997,x,10,11,2,Wed,0.0,39,0.0,0.0
30.79335,x,10,12,2,Wed,0.0,40,0.0,0.0
32.91001,x,10,13,2,Wed,0.0,41,0.0,0.0
35.4238644,x,10,14,2,Wed,0.0,42,0.0,0.0
10.619999999999997,x,10,15,2,Wed,0.0,43,0.0,0.0
10.619999999999997,x,10,18,2,Wed,0.0,44,0.0,0.0
24.85052,x,10,19,2,Wed,0.0,45,0.0,0.0
3.4299999999999997,x,10,25,2,Wed,0.0,46,0.0,0.0
29.9520473,x,10,26,2,Wed,0.0,47,0.0,0.0
10.619999999999997,x,11,4,2,Wed,0.0,48,0.0,0.0
39.8939095,x,11,5,2,Wed,0.0,49,0.0,0.0
60.816024999999996,x,12,36,2,Wed,0.0,50,0.0,0.0
37.12854,x,12,37,2,Wed,0.0,51,0.0,0.0
10.619999999999997,x,13,24,2,Wed,0.0,52,0.0,0.0
19.763114899999998,x,13,25,2,Wed,0.0,53,0.0,0.0
26.1400089,x,14,17,2,Wed,0.0,54,0.0,0.0
25.822031,x,14,18,2,Wed,0.0,55,0.0,0.0
10.619999999999997,x,14,20,2,Wed,0.0,56,0.0,0.0
19.7300034,x,14,22,2,Wed,0.0,57,0.0,0.0
10.619999999999997,x,15,38,2,Wed,0.0,58,0.0,0.0
14.132133500000002,x,15,39,2,Wed,0.0,59,0.0,0.0
33.3985538,x,15,40,2,Wed,0.0,60,0.0,0.0
32.91001,x,15,41,2,Wed,0.0,61,0.0,0.0
28.3572731,x,15,42,2,Wed,0.0,62,0.0,0.0
10.619999999999997,x,16,21,2,Wed,0.0,63,0.0,0.0
22.414657599999998,x,16,22,2,Wed,0.0,64,0.0,0.0
27.4472218,x,16,23,2,Wed,0.0,65,0.0,0.0
25.1800079,x,16,40,2,Wed,0.0,66,0.0,0.0
31.5526714,x,16,41,2,Wed,0.0,67,0.0,0.0
10.619999999999997,x,17,4,2,Wed,0.0,68,0.0,0.0
28.2031937,x,17,5,2,Wed,0.0,69,0.0,0.0
60.816024999999996,x,8,49,3,Thu,0.0,70,0.0,0.0
21.186058000000003,x,8,50,3,Thu,0.0,71,0.0,0.0
10.619999999999997,x,12,8,3,Thu,0.0,72,0.0,0.0
32.1121521,x,12,9,3,Thu,0.0,73,0.0,0.0
60.67134857,x,12,37,3,Thu,0.0,74,0.0,0.0
45.012791,x,12,38,3,Thu,0.0,75,0.0,0.0
10.619999999999997,x,12,40,3,Thu,0.0,76,0.0,0.0
27.6428146,x,12,41,3,Thu,0.0,77,0.0,0.0
33.0719528,x,12,43,3,Thu,0.0,78,0.0,0.0
16.432409999999997,x,12,44,3,Thu,0.0,79,0.0,0.0
10.619999999999997,x,13,30,3,Thu,0.0,80,0.0,0.0
19.7300034,x,13,32,3,Thu,0.0,81,0.0,0.0
10.619999999999997,x,16,55,3,Thu,0.0,82,0.0,0.0
30.6663551,x,16,56,3,Thu,0.0,83,0.0,0.0
45.980015,x,16,59,3,Thu,0.0,84,0.0,0.0
37.224472,x,17,0,3,Thu,0.0,85,0.0,0.0
10.619999999999997,x,17,40,3,Thu,0.0,86,0.0,0.0
40.2580109,x,17,41,3,Thu,0.0,87,0.0,0.0
60.816024999999996,x,8,54,6,Tue,1.0,88,0.0,0.0
33.09297,x,8,55,6,Tue,1.0,89,0.0,0.0
10.619999999999997,x,8,57,6,Tue,1.0,90,0.0,0.0
22.411926299999998,x,8,58,6,Tue,1.0,91,0.0,0.0
6.437759999999997,x,8,59,6,Tue,1.0,92,0.0,0.0
3.4299999999999997,x,9,5,6,Tue,1.0,93,0.0,0.0
26.0443058,x,9,6,6,Tue,1.0,94,0.0,0.0
10.619999999999997,x,9,30,6,Tue,1.0,95,0.0,0.0
16.8441925,x,9,31,6,Tue,1.0,96,0.0,0.0
45.980015,x,9,37,6,Tue,1.0,97,0.0,0.0
16.421173099999997,x,9,38,6,Tue,1.0,98,0.0,0.0
10.619999999999997,x,10,50,6,Tue,1.0,99,0.0,0.0
19.7300034,x,10,52,6,Tue,1.0,100,0.0,0.0
10.619999999999997,x,11,52,6,Tue,1.0,101,0.0,0.0
22.42861,x,11,53,6,Tue,1.0,102,0.0,0.0
32.8224411,x,11,55,6,Tue,1.0,103,0.0,0.0
19.5049858,x,11,56,6,Tue,1.0,104,0.0,0.0
10.619999999999997,x,12,1,6,Tue,1.0,105,0.0,0.0
40.2234192,x,12,2,6,Tue,1.0,106,0.0,0.0
60.816024999999996,x,12,36,6,Tue,1.0,107,0.0,0.0
21.0946426,x,12,37,6,Tue,1.0,108,0.0,0.0
10.619999999999997,x,13,7,6,Tue,1.0,109,0.0,0.0
16.834877,x,13,8,6,Tue,1.0,110,0.0,0.0
45.980015,x,13,12,6,Tue,1.0,111,0.0,0.0
37.2377987,x,13,13,6,Tue,1.0,112,0.0,0.0
10.619999999999997,x,13,20,6,Tue,1.0,113,0.0,0.0
27.6439056,x,13,21,6,Tue,1.0,114,0.0,0.0
45.980015,x,13,25,6,Tue,1.0,115,0.0,0.0
16.4097633,x,13,26,6,Tue,1.0,116,0.0,0.0
10.619999999999997,x,15,12,6,Tue,1.0,117,0.0,0.0
19.86074,x,15,13,6,Tue,1.0,118,0.0,0.0
45.980015,x,15,16,6,Tue,1.0,119,0.0,0.0
42.4044151,x,15,17,6,Tue,1.0,120,0.0,0.0
10.619999999999997,x,15,18,6,Tue,1.0,121,1.0,1.0
10.619999999999997,x,15,58,6,Tue,1.0,122,0.0,0.0
35.1013565,x,15,59,6,Tue,1.0,123,0.0,0.0
36.96001,x,16,48,6,Tue,1.0,124,0.0,0.0
33.337215400000005,x,16,49,6,Tue,1.0,125,0.0,0.0
15.00994,x,16,50,6,Tue,1.0,126,0.0,0.0
