coordinate,coordinate_var,hour,minute,day,day_new,week_num,idx,no_movement_5min,no_movement_15min
60.81600571,x,8,39,3,Thu,0.0,0,0.0,0.0
58.51899338,x,8,39,3,Thu,0.0,1,0.0,0.0
54.50390625,x,8,40,3,Thu,0.0,2,0.0,0.0
50.50225449,x,8,40,3,Thu,0.0,3,0.0,0.0
46.497551,x,8,40,3,Thu,0.0,4,0.0,0.0
42.4964409,x,8,40,3,Thu,0.0,5,0.0,0.0
38.4927921,x,8,40,3,Thu,0.0,6,0.0,0.0
34.492027300000004,x,8,40,3,Thu,0.0,7,0.0,0.0
30.6082649,x,8,40,3,Thu,0.0,8,0.0,0.0
26.7269955,x,8,40,3,Thu,0.0,9,0.0,0.0
22.847900000000003,x,8,40,3,Thu,0.0,10,0.0,0.0
21.2716675,x,8,40,3,Thu,0.0,11,0.0,0.0
23.4646988,x,8,41,3,Thu,0.0,12,0.0,0.0
26.0364838,x,8,41,3,Thu,0.0,13,0.0,0.0
28.9000053,x,8,41,3,Thu,0.0,14,0.0,0.0
30.0644665,x,8,41,3,Thu,0.0,15,0.0,0.0
28.1068745,x,8,41,3,Thu,0.0,16,0.0,0.0
24.1042938,x,8,41,3,Thu,0.0,17,0.0,0.0
20.10353,x,8,41,3,Thu,0.0,18,0.0,0.0
16.219467199999997,x,8,41,3,Thu,0.0,19,0.0,0.0
14.96651,x,8,41,3,Thu,0.0,20,0.0,0.0
15.996444699999998,x,8,41,3,Thu,0.0,21,0.0,0.0
13.06069,x,8,42,3,Thu,0.0,22,0.0,0.0
9.72419,x,8,42,3,Thu,0.0,23,0.0,0.0
7.299999999999997,x,8,42,3,Thu,0.0,24,1.0,1.0
7.299999999999997,x,8,59,3,Thu,0.0,25,0.0,0.0
9.2362938,x,8,59,3,Thu,0.0,26,0.0,0.0
12.604999999999997,x,8,59,3,Thu,0.0,27,0.0,0.0
15.883873,x,8,59,3,Thu,0.0,28,0.0,0.0
17.285392799999997,x,8,59,3,Thu,0.0,29,0.0,0.0
18.8653259,x,8,59,3,Thu,0.0,30,0.0,0.0
21.75956,x,8,59,3,Thu,0.0,31,0.0,0.0
25.5280151,x,8,59,3,Thu,0.0,32,0.0,0.0
29.4893875,x,8,59,3,Thu,0.0,33,0.0,0.0
32.8189182,x,8,59,3,Thu,0.0,34,0.0,0.0
35.3442383,x,9,0,3,Thu,0.0,35,1.0,1.0
36.43084,x,10,17,3,Thu,0.0,36,0.0,0.0
34.742360000000005,x,10,17,3,Thu,0.0,37,0.0,0.0
30.8289337,x,10,18,3,Thu,0.0,38,0.0,0.0
26.8357544,x,10,18,3,Thu,0.0,39,0.0,0.0
22.909584,x,10,18,3,Thu,0.0,40,0.0,0.0
19.660408,x,10,18,3,Thu,0.0,41,0.0,0.0
17.587715099999997,x,10,18,3,Thu,0.0,42,0.0,0.0
16.085839999999997,x,10,18,3,Thu,0.0,43,0.0,0.0
13.906337700000002,x,10,18,3,Thu,0.0,44,0.0,0.0
10.647026099999998,x,10,18,3,Thu,0.0,45,0.0,0.0
7.476619999999997,x,10,18,3,Thu,0.0,46,0.0,0.0
7.299999999999997,x,10,20,3,Thu,0.0,47,0.0,0.0
9.230159999999998,x,10,20,3,Thu,0.0,48,0.0,0.0
12.5898781,x,10,20,3,Thu,0.0,49,0.0,0.0
15.898407,x,10,20,3,Thu,0.0,50,0.0,0.0
19.069805100000004,x,10,20,3,Thu,0.0,51,0.0,0.0
23.0480728,x,10,20,3,Thu,0.0,52,0.0,0.0
27.0512486,x,10,20,3,Thu,0.0,53,0.0,0.0
31.06614,x,10,21,3,Thu,0.0,54,0.0,0.0
35.0758438,x,10,21,3,Thu,0.0,55,0.0,0.0
37.3195534,x,10,21,3,Thu,0.0,56,0.0,0.0
36.137085,x,10,21,3,Thu,0.0,57,0.0,0.0
34.89452,x,10,21,3,Thu,0.0,58,0.0,0.0
32.4661865,x,10,22,3,Thu,0.0,59,0.0,0.0
32.4791222,x,10,23,3,Thu,0.0,60,0.0,0.0
35.0080738,x,10,23,3,Thu,0.0,61,0.0,0.0
37.1812744,x,10,23,3,Thu,0.0,62,0.0,0.0
36.0036926,x,10,23,3,Thu,0.0,63,0.0,0.0
33.071407300000004,x,10,23,3,Thu,0.0,64,0.0,0.0
29.0754013,x,10,23,3,Thu,0.0,65,0.0,0.0
25.06443,x,10,23,3,Thu,0.0,66,0.0,0.0
21.0565643,x,10,23,3,Thu,0.0,67,0.0,0.0
17.057022099999998,x,10,23,3,Thu,0.0,68,0.0,0.0
14.88733,x,10,23,3,Thu,0.0,69,0.0,0.0
13.25815,x,10,24,3,Thu,0.0,70,0.0,0.0
15.186504399999995,x,10,24,3,Thu,0.0,71,0.0,0.0
17.018886600000002,x,10,24,3,Thu,0.0,72,0.0,0.0
18.3618927,x,10,24,3,Thu,0.0,73,0.0,0.0
20.92641,x,10,24,3,Thu,0.0,74,0.0,0.0
24.5822582,x,10,24,3,Thu,0.0,75,0.0,0.0
28.55877,x,10,24,3,Thu,0.0,76,0.0,0.0
32.559227,x,10,24,3,Thu,0.0,77,0.0,0.0
36.5232048,x,10,24,3,Thu,0.0,78,1.0,1.0
36.8164387,x,11,24,3,Thu,0.0,79,0.0,0.0
35.3634586,x,11,24,3,Thu,0.0,80,0.0,0.0
34.253315,x,11,24,3,Thu,0.0,81,0.0,0.0
33.28173,x,11,24,3,Thu,0.0,82,0.0,0.0
32.335186,x,11,24,3,Thu,0.0,83,0.0,0.0
28.59339,x,11,24,3,Thu,0.0,84,0.0,0.0
24.6369934,x,11,24,3,Thu,0.0,85,0.0,0.0
21.01678,x,11,24,3,Thu,0.0,86,0.0,0.0
18.37972,x,11,24,3,Thu,0.0,87,0.0,0.0
16.772060000000003,x,11,24,3,Thu,0.0,88,0.0,0.0
15.192924499999997,x,11,25,3,Thu,0.0,89,0.0,0.0
11.991584799999998,x,11,25,3,Thu,0.0,90,0.0,0.0
8.675530000000002,x,11,25,3,Thu,0.0,91,1.0,1.0
7.299999999999997,x,12,6,3,Thu,0.0,92,0.0,0.0
9.2486343,x,12,6,3,Thu,0.0,93,0.0,0.0
12.6044159,x,12,6,3,Thu,0.0,94,0.0,0.0
15.8941727,x,12,6,3,Thu,0.0,95,0.0,0.0
19.0846252,x,12,6,3,Thu,0.0,96,0.0,0.0
23.0745811,x,12,6,3,Thu,0.0,97,0.0,0.0
27.0700378,x,12,7,3,Thu,0.0,98,0.0,0.0
31.072319,x,12,7,3,Thu,0.0,99,0.0,0.0
35.08104,x,12,7,3,Thu,0.0,100,0.0,0.0
37.55067,x,12,7,3,Thu,0.0,101,0.0,0.0
36.426010000000005,x,12,7,3,Thu,0.0,102,0.0,0.0
38.17279,x,12,7,3,Thu,0.0,103,1.0,1.0
39.9333725,x,12,36,3,Thu,0.0,104,0.0,0.0
38.4803619,x,12,36,3,Thu,0.0,105,0.0,0.0
35.9854221,x,12,36,3,Thu,0.0,106,0.0,0.0
32.901218400000005,x,12,36,3,Thu,0.0,107,0.0,0.0
28.9008713,x,12,36,3,Thu,0.0,108,0.0,0.0
24.89856,x,12,36,3,Thu,0.0,109,0.0,0.0
20.8933754,x,12,36,3,Thu,0.0,110,0.0,0.0
16.9068375,x,12,37,3,Thu,0.0,111,0.0,0.0
14.891815200000003,x,12,37,3,Thu,0.0,112,0.0,0.0
16.05608,x,12,37,3,Thu,0.0,113,0.0,0.0
13.7081528,x,12,37,3,Thu,0.0,114,0.0,0.0
10.243827799999998,x,12,37,3,Thu,0.0,115,0.0,0.0
7.356567400000003,x,12,37,3,Thu,0.0,116,1.0,1.0
7.299999999999997,x,12,54,3,Thu,0.0,117,0.0,0.0
9.261719999999997,x,12,54,3,Thu,0.0,118,0.0,0.0
12.6197243,x,12,54,3,Thu,0.0,119,0.0,0.0
15.890857699999998,x,12,54,3,Thu,0.0,120,0.0,0.0
18.81176,x,12,54,3,Thu,0.0,121,0.0,0.0
19.8756638,x,12,55,3,Thu,0.0,122,0.0,0.0
18.665550000000003,x,12,55,3,Thu,0.0,123,0.0,0.0
19.730007200000003,x,12,56,3,Thu,0.0,124,0.0,0.0
18.9048233,x,12,56,3,Thu,0.0,125,0.0,0.0
