coordinate,coordinate_var,hour,minute,day,day_new,week_num,idx,no_movement_5min,no_movement_15min
60.81601334,x,8,45,0,Mon,0.0,0,0.0,0.0
57.18230057,x,8,45,0,Mon,0.0,1,0.0,0.0
53.166523,x,8,46,0,Mon,0.0,2,0.0,0.0
49.15728,x,8,46,0,Mon,0.0,3,0.0,0.0
45.147179,x,8,46,0,Mon,0.0,4,0.0,0.0
41.1419868,x,8,46,0,Mon,0.0,5,0.0,0.0
37.1413078,x,8,46,0,Mon,0.0,6,0.0,0.0
33.128864300000004,x,8,46,0,Mon,0.0,7,0.0,0.0
29.1281738,x,8,46,0,Mon,0.0,8,0.0,0.0
25.11499,x,8,46,0,Mon,0.0,9,0.0,0.0
21.1090622,x,8,46,0,Mon,0.0,10,0.0,0.0
17.1480179,x,8,46,0,Mon,0.0,11,0.0,0.0
15.218982699999998,x,8,47,0,Mon,0.0,12,1.0,0.0
13.729999999999997,x,8,56,0,Mon,0.0,13,0.0,0.0
15.860689999999998,x,8,56,0,Mon,0.0,14,0.0,0.0
18.218110000000003,x,8,56,0,Mon,0.0,15,0.0,0.0
21.2465,x,8,56,0,Mon,0.0,16,0.0,0.0
23.6959724,x,8,56,0,Mon,0.0,17,0.0,0.0
26.27711,x,8,56,0,Mon,0.0,18,0.0,0.0
29.0256729,x,8,56,0,Mon,0.0,19,0.0,0.0
29.943222,x,8,56,0,Mon,0.0,20,0.0,0.0
26.1245728,x,8,56,0,Mon,0.0,21,0.0,0.0
22.1313171,x,8,56,0,Mon,0.0,22,0.0,0.0
18.1513,x,8,57,0,Mon,0.0,23,0.0,0.0
14.9289627,x,8,57,0,Mon,0.0,24,0.0,0.0
11.013656599999996,x,8,57,0,Mon,0.0,25,0.0,0.0
6.994079999999997,x,8,57,0,Mon,0.0,26,0.0,0.0
3.465440000000001,x,8,57,0,Mon,0.0,27,1.0,0.0
3.43,x,9,8,0,Mon,0.0,28,0.0,0.0
7.057113600000001,x,9,8,0,Mon,0.0,29,0.0,0.0
11.025239999999997,x,9,8,0,Mon,0.0,30,0.0,0.0
14.895029999999998,x,9,8,0,Mon,0.0,31,0.0,0.0
18.1237946,x,9,9,0,Mon,0.0,32,0.0,0.0
22.082610000000003,x,9,9,0,Mon,0.0,33,0.0,0.0
26.0178051,x,9,9,0,Mon,0.0,34,0.0,0.0
29.9298038,x,9,9,0,Mon,0.0,35,0.0,0.0
28.9577789,x,9,9,0,Mon,0.0,36,0.0,0.0
26.3498344,x,9,9,0,Mon,0.0,37,0.0,0.0
23.387846,x,9,9,0,Mon,0.0,38,0.0,0.0
20.482376100000003,x,9,9,0,Mon,0.0,39,0.0,0.0
17.066670000000002,x,9,9,0,Mon,0.0,40,0.0,0.0
15.038069999999998,x,9,9,0,Mon,0.0,41,1.0,1.0
13.729999999999997,x,9,48,0,Mon,0.0,42,0.0,0.0
16.533512100000003,x,9,48,0,Mon,0.0,43,0.0,0.0
18.7918549,x,9,48,0,Mon,0.0,44,0.0,0.0
21.035553,x,9,48,0,Mon,0.0,45,0.0,0.0
23.2889538,x,9,48,0,Mon,0.0,46,0.0,0.0
25.4466686,x,9,48,0,Mon,0.0,47,0.0,0.0
25.9399548,x,9,49,0,Mon,0.0,48,0.0,0.0
26.095686,x,9,49,0,Mon,0.0,49,1.0,1.0
26.140007,x,10,50,0,Mon,0.0,50,0.0,0.0
25.9881477,x,10,50,0,Mon,0.0,51,0.0,0.0
25.8216972,x,10,50,0,Mon,0.0,52,0.0,0.0
24.1701488,x,10,50,0,Mon,0.0,53,0.0,0.0
21.833145100000003,x,10,50,0,Mon,0.0,54,0.0,0.0
19.50422,x,10,50,0,Mon,0.0,55,0.0,0.0
17.190170000000002,x,10,50,0,Mon,0.0,56,0.0,0.0
14.595272100000004,x,10,51,0,Mon,0.0,57,1.0,1.0
13.729999999999997,x,11,49,0,Mon,0.0,58,0.0,0.0
15.887610000000002,x,11,49,0,Mon,0.0,59,0.0,0.0
18.37796,x,11,49,0,Mon,0.0,60,0.0,0.0
22.3656235,x,11,49,0,Mon,0.0,61,0.0,0.0
26.34968,x,11,49,0,Mon,0.0,62,0.0,0.0
30.32252,x,11,49,0,Mon,0.0,63,0.0,0.0
33.5646515,x,11,49,0,Mon,0.0,64,0.0,0.0
32.9800072,x,11,51,0,Mon,0.0,65,0.0,0.0
32.7730255,x,11,51,0,Mon,0.0,66,0.0,0.0
28.7943535,x,11,51,0,Mon,0.0,67,0.0,0.0
24.815752,x,11,51,0,Mon,0.0,68,0.0,0.0
