coordinate,coordinate_var,hour,minute,day,day_new,week_num,idx,no_movement_5min,no_movement_15min
60.81600761,x,8,13,2,Wed,0.0,0,0.0,0.0
38.46586,x,8,14,2,Wed,0.0,1,0.0,0.0
35.53733,x,8,15,2,Wed,0.0,2,0.0,0.0
33.1,x,8,25,2,Wed,0.0,3,0.0,0.0
29.7243042,x,8,26,2,Wed,0.0,4,0.0,0.0
45.980007,x,8,30,2,Wed,0.0,5,0.0,0.0
33.1,x,9,4,2,Wed,0.0,6,0.0,0.0
34.718270000000004,x,9,5,2,Wed,0.0,7,0.0,0.0
45.980007,x,9,10,2,Wed,0.0,8,0.0,0.0
33.1,x,9,59,2,Wed,0.0,9,0.0,0.0
34.246707900000004,x,10,0,2,Wed,0.0,10,0.0,0.0
33.1272163,x,10,1,2,Wed,0.0,11,0.0,0.0
36.64611,x,10,2,2,Wed,0.0,12,0.0,0.0
33.1,x,10,37,2,Wed,0.0,13,0.0,0.0
18.983696000000002,x,10,38,2,Wed,0.0,14,0.0,0.0
19.7299919,x,10,39,2,Wed,0.0,15,0.0,0.0
23.662674,x,10,40,2,Wed,0.0,16,0.0,0.0
33.1,x,12,2,2,Wed,0.0,17,0.0,0.0
29.70794,x,12,3,2,Wed,0.0,18,0.0,0.0
23.5455418,x,12,4,2,Wed,0.0,19,0.0,0.0
60.61516,x,12,41,2,Wed,0.0,20,0.0,0.0
38.2844639,x,12,42,2,Wed,0.0,21,0.0,0.0
35.59401,x,12,43,2,Wed,0.0,22,0.0,0.0
33.1,x,12,55,2,Wed,0.0,23,0.0,0.0
27.3634911,x,12,56,2,Wed,0.0,24,0.0,0.0
25.1799965,x,13,6,2,Wed,0.0,25,0.0,0.0
33.1,x,13,39,2,Wed,0.0,26,0.0,0.0
31.8503551,x,13,40,2,Wed,0.0,27,0.0,0.0
19.7299919,x,13,42,2,Wed,0.0,28,0.0,0.0
31.9634228,x,13,43,2,Wed,0.0,29,1.0,1.0
