coordinate,coordinate_var,hour,minute,day,day_new,week_num,idx,no_movement_5min,no_movement_15min
60.81600952,x,8,23,1,Tue,0.0,0,0.0,0.0
58.53153229,x,8,23,1,Tue,0.0,1,0.0,0.0
54.522285461,x,8,23,1,Tue,0.0,2,0.0,0.0
50.516279,x,8,23,1,Tue,0.0,3,0.0,0.0
46.514635,x,8,23,1,Tue,0.0,4,0.0,0.0
42.501339,x,8,23,1,Tue,0.0,5,0.0,0.0
38.4874535,x,8,23,1,Tue,0.0,6,0.0,0.0
34.488636,x,8,23,1,Tue,0.0,7,0.0,0.0
30.6110229,x,8,23,1,Tue,0.0,8,0.0,0.0
26.7360077,x,8,23,1,Tue,0.0,9,0.0,0.0
22.8492622,x,8,24,1,Tue,0.0,10,0.0,0.0
21.2674179,x,8,24,1,Tue,0.0,11,0.0,0.0
23.4803238,x,8,24,1,Tue,0.0,12,0.0,0.0
26.0872536,x,8,24,1,Tue,0.0,13,0.0,0.0
29.0585251,x,8,24,1,Tue,0.0,14,0.0,0.0
32.064331100000004,x,8,24,1,Tue,0.0,15,0.0,0.0
35.5584164,x,8,24,1,Tue,0.0,16,0.0,0.0
36.903490000000005,x,8,24,1,Tue,0.0,17,0.0,0.0
34.713871,x,8,24,1,Tue,0.0,18,0.0,0.0
32.027159999999995,x,8,24,1,Tue,0.0,19,0.0,0.0
29.1277962,x,8,25,1,Tue,0.0,20,0.0,0.0
26.2266083,x,8,25,1,Tue,0.0,21,0.0,0.0
23.2887554,x,8,25,1,Tue,0.0,22,0.0,0.0
20.03468,x,8,25,1,Tue,0.0,23,1.0,1.0
20.03,x,8,45,1,Tue,0.0,24,0.0,0.0
22.2662277,x,8,45,1,Tue,0.0,25,0.0,0.0
25.7011032,x,8,45,1,Tue,0.0,26,0.0,0.0
28.48347,x,8,45,1,Tue,0.0,27,0.0,0.0
31.263361,x,8,45,1,Tue,0.0,28,0.0,0.0
33.869873,x,8,45,1,Tue,0.0,29,0.0,0.0
35.1772652,x,8,45,1,Tue,0.0,30,0.0,0.0
34.1332932,x,8,46,1,Tue,0.0,31,0.0,0.0
31.8349361,x,8,46,1,Tue,0.0,32,0.0,0.0
29.7411747,x,8,46,1,Tue,0.0,33,0.0,0.0
27.6834869,x,8,46,1,Tue,0.0,34,0.0,0.0
24.6134148,x,8,46,1,Tue,0.0,35,0.0,0.0
21.7587662,x,8,46,1,Tue,0.0,36,0.0,0.0
18.583683,x,8,46,1,Tue,0.0,37,0.0,0.0
15.713410000000003,x,8,46,1,Tue,0.0,38,0.0,0.0
16.556060000000002,x,8,46,1,Tue,0.0,39,0.0,0.0
18.7268524,x,8,46,1,Tue,0.0,40,0.0,0.0
20.8986778,x,8,47,1,Tue,0.0,41,0.0,0.0
23.07044,x,8,47,1,Tue,0.0,42,0.0,0.0
25.2167339,x,8,47,1,Tue,0.0,43,0.0,0.0
26.0035286,x,8,47,1,Tue,0.0,44,0.0,0.0
26.0993671,x,8,47,1,Tue,0.0,45,1.0,1.0
26.1400032,x,9,46,1,Tue,0.0,46,0.0,0.0
26.0459766,x,9,46,1,Tue,0.0,47,0.0,0.0
25.880024,x,9,46,1,Tue,0.0,48,0.0,0.0
25.1368828,x,9,46,1,Tue,0.0,49,0.0,0.0
23.1241188,x,9,46,1,Tue,0.0,50,0.0,0.0
21.1094475,x,9,46,1,Tue,0.0,51,0.0,0.0
19.0885773,x,9,46,1,Tue,0.0,52,0.0,0.0
17.4376564,x,9,47,1,Tue,0.0,53,0.0,0.0
17.3451042,x,9,47,1,Tue,0.0,54,0.0,0.0
19.318313600000003,x,9,47,1,Tue,0.0,55,0.0,0.0
21.90488,x,9,47,1,Tue,0.0,56,0.0,0.0
24.2517853,x,9,47,1,Tue,0.0,57,0.0,0.0
26.97085,x,9,47,1,Tue,0.0,58,0.0,0.0
29.9602661,x,9,47,1,Tue,0.0,59,0.0,0.0
33.0764179,x,9,47,1,Tue,0.0,60,0.0,0.0
36.40811,x,9,47,1,Tue,0.0,61,0.0,0.0
36.4553928,x,9,47,1,Tue,0.0,62,0.0,0.0
33.8867874,x,9,48,1,Tue,0.0,63,0.0,0.0
31.12006,x,9,48,1,Tue,0.0,64,0.0,0.0
28.2100487,x,9,48,1,Tue,0.0,65,0.0,0.0
25.3021488,x,9,48,1,Tue,0.0,66,0.0,0.0
22.112667100000003,x,9,48,1,Tue,0.0,67,1.0,1.0
20.03,x,10,46,1,Tue,0.0,68,0.0,0.0
22.2460632,x,10,46,1,Tue,0.0,69,0.0,0.0
25.6837311,x,10,46,1,Tue,0.0,70,0.0,0.0
28.4744186,x,10,46,1,Tue,0.0,71,0.0,0.0
31.3660774,x,10,46,1,Tue,0.0,72,0.0,0.0
33.9971237,x,10,47,1,Tue,0.0,73,0.0,0.0
35.2277317,x,10,47,1,Tue,0.0,74,0.0,0.0
33.9848213,x,10,47,1,Tue,0.0,75,0.0,0.0
31.61287,x,10,47,1,Tue,0.0,76,0.0,0.0
29.5418682,x,10,47,1,Tue,0.0,77,0.0,0.0
27.3603134,x,10,47,1,Tue,0.0,78,0.0,0.0
24.281353,x,10,47,1,Tue,0.0,79,0.0,0.0
22.53272,x,10,47,1,Tue,0.0,80,0.0,0.0
23.48679,x,10,47,1,Tue,0.0,81,0.0,0.0
